"lane_id","zone_id","lane_number","name","state","road","direction","location_description","lane_type","organization","detector_type","latitude","longitude","bearing","default_speed","interval"
150650,56179,3,"S502012","Maryland","I-695","Outer Loop","I-695 EB/WB at MD-2","Unknown","MDOT_CHART","Unknown",39.2060900,-76.6147530,0,55,300
150651,56180,4,"S502012","Maryland","I-695","Inner Loop","I-695 EB/WB at MD-2","Unknown","MDOT_CHART","Unknown",39.2060900,-76.6147530,0,55,300
150652,56180,5,"S502012","Maryland","I-695","Inner Loop","I-695 EB/WB at MD-2","Unknown","MDOT_CHART","Unknown",39.2060900,-76.6147530,0,55,300
150653,56180,6,"S502012","Maryland","I-695","Inner Loop","I-695 EB/WB at MD-2","Unknown","MDOT_CHART","Unknown",39.2060900,-76.6147530,0,55,300
150792,56235,1,"S403019","Maryland","I-695","Outer Loop","I-695 (O/L) @Ex 36 MD-702","Unknown","MDOT_CHART","Unknown",39.3290700,-76.4847900,135,55,300
150793,56235,2,"S403019","Maryland","I-695","Outer Loop","I-695 (O/L) @Ex 36 MD-702","Unknown","MDOT_CHART","Unknown",39.3290700,-76.4847900,135,55,300
150794,56235,3,"S403019","Maryland","I-695","Outer Loop","I-695 (O/L) @Ex 36 MD-702","Unknown","MDOT_CHART","Unknown",39.3290700,-76.4847900,135,55,300
150862,56260,1,"S317008","Maryland","I-295","South","I-295 SB AT MD LINE","Unknown","MDOT_CHART","Unknown",38.8024560,-77.0220180,288,55,240
150863,56261,2,"S317008","Maryland","I-295","South","I-295 SB AT MD LINE","Unknown","MDOT_CHART","Unknown",38.8024560,-77.0220180,288,55,240
150864,56261,3,"S317008","Maryland","I-295","South","I-295 SB AT MD LINE","Unknown","MDOT_CHART","Unknown",38.8024560,-77.0220180,288,55,240
150882,56271,1,"S714003","Maryland","I-70","East","I-70 EAST AT NEW DESIGN RD","Unknown","MDOT_CHART","Unknown",39.3980070,-77.4183120,0,55,300
150883,56271,2,"S714003","Maryland","I-70","East","I-70 EAST AT NEW DESIGN RD","Unknown","MDOT_CHART","Unknown",39.3980070,-77.4183120,0,55,300
150884,56271,3,"S714003","Maryland","I-70","East","I-70 EAST AT NEW DESIGN RD","Unknown","MDOT_CHART","Unknown",39.3980070,-77.4183120,0,55,300
150885,56271,4,"S714003","Maryland","I-70","East","I-70 EAST AT NEW DESIGN RD","Unknown","MDOT_CHART","Unknown",39.3980070,-77.4183120,0,55,300
150960,56302,1,"S315031","Maryland","Unknown","South","US 29 NB @ MD 198","Unknown","MDOT_CHART","Unknown",39.1120410,-76.9290460,250,55,300
150961,56302,2,"S315031","Maryland","Unknown","South","US 29 NB @ MD 198","Unknown","MDOT_CHART","Unknown",39.1120410,-76.9290460,250,55,300
150970,56306,1,"R300062","Maryland","Unknown","West","MD-355 N to I-495 W","Unknown","MDOT_CHART","Unknown",39.0189220,-77.1033030,130,55,300
150971,56307,2,"R300062","Maryland","Unknown","West","MD-355 N to I-495 W","Unknown","MDOT_CHART","Unknown",39.0189220,-77.1033030,130,55,300
150972,56307,3,"R300062","Maryland","Unknown","West","MD-355 N to I-495 W","Unknown","MDOT_CHART","Unknown",39.0189220,-77.1033030,130,55,300
150973,56308,4,"R300062","Maryland","Unknown","North","MD-355 N to I-495 W","Unknown","MDOT_CHART","Unknown",39.0189220,-77.1033030,130,55,300
150974,56308,5,"R300062","Maryland","Unknown","North","MD-355 N to I-495 W","Unknown","MDOT_CHART","Unknown",39.0189220,-77.1033030,130,55,300
151086,56357,1,"VDOT_NOVAST:218","Maryland","Unknown","North","I-395 NEAR Seminary Rd @ MM 4.51","Unknown","MDOT_CHART","Unknown",38.8295330,-77.1121890,207,55,300
151087,56357,2,"VDOT_NOVAST:218","Maryland","Unknown","North","I-395 NEAR Seminary Rd @ MM 4.51","Unknown","MDOT_CHART","Unknown",38.8295330,-77.1121890,207,55,300
151088,56357,3,"VDOT_NOVAST:218","Maryland","Unknown","North","I-395 NEAR Seminary Rd @ MM 4.51","Unknown","MDOT_CHART","Unknown",38.8295330,-77.1121890,207,55,300
151092,56359,1,"R300058","Maryland","I-495","North","I-495 OL to MD-187 N","Unknown","MDOT_CHART","Unknown",39.0167950,-77.1195330,117,25,300
151093,56360,2,"R300058","Maryland","I-495","South","I-495 OL to MD-187 N","Unknown","MDOT_CHART","Unknown",39.0167950,-77.1195330,117,25,300
151094,56361,3,"R300058","Maryland","I-495","North","I-495 OL to MD-187 N","Unknown","MDOT_CHART","Unknown",39.0167950,-77.1195330,117,25,300
151132,56377,1,"S403020","Maryland","I-695","Inner Loop","I-695 (I/L) @Ex 36 MD-702","Unknown","MDOT_CHART","Unknown",39.3290700,-76.4847900,315,55,300
151133,56377,2,"S403020","Maryland","I-695","Inner Loop","I-695 (I/L) @Ex 36 MD-702","Unknown","MDOT_CHART","Unknown",39.3290700,-76.4847900,315,55,300
151134,56377,3,"S403020","Maryland","I-695","Inner Loop","I-695 (I/L) @Ex 36 MD-702","Unknown","MDOT_CHART","Unknown",39.3290700,-76.4847900,315,55,300
151137,56380,1,"S714004","Maryland","I-70","West","I-70 WEST AT NEW DESIGN RD","Unknown","MDOT_CHART","Unknown",39.3980070,-77.4183120,180,55,300
151138,56380,2,"S714004","Maryland","I-70","West","I-70 WEST AT NEW DESIGN RD","Unknown","MDOT_CHART","Unknown",39.3980070,-77.4183120,180,55,300
151139,56380,3,"S714004","Maryland","I-70","West","I-70 WEST AT NEW DESIGN RD","Unknown","MDOT_CHART","Unknown",39.3980070,-77.4183120,180,55,300
151140,56380,4,"S714004","Maryland","I-70","West","I-70 WEST AT NEW DESIGN RD","Unknown","MDOT_CHART","Unknown",39.3980070,-77.4183120,180,55,300
151162,56390,1,"R300059","Maryland","MD-187","South","MD-187 S to I-495 OL","Unknown","MDOT_CHART","Unknown",39.0167950,-77.1195330,292,25,300
151182,56398,1,"S317009","Maryland","I-295","North","I-295 NB AT MD LINE","Unknown","MDOT_CHART","Unknown",38.8024560,-77.0220180,108,55,240
151183,56398,2,"S317009","Maryland","I-295","North","I-295 NB AT MD LINE","Unknown","MDOT_CHART","Unknown",38.8024560,-77.0220180,108,55,240
151184,56398,3,"S317009","Maryland","I-295","North","I-295 NB AT MD LINE","Unknown","MDOT_CHART","Unknown",38.8024560,-77.0220180,108,55,240
151185,56398,4,"S317009","Maryland","I-295","North","I-295 NB AT MD LINE","Unknown","MDOT_CHART","Unknown",38.8024560,-77.0220180,108,55,240
151207,56409,1,"S316012","Maryland","I-95","South","I-95 SB, North of Old Gunpowder Rd","Unknown","MDOT_CHART","Unknown",39.0656420,-76.9113180,235,65,300
151208,56409,2,"S316012","Maryland","I-95","South","I-95 SB, North of Old Gunpowder Rd","Unknown","MDOT_CHART","Unknown",39.0656420,-76.9113180,235,65,300
151209,56409,3,"S316012","Maryland","I-95","South","I-95 SB, North of Old Gunpowder Rd","Unknown","MDOT_CHART","Unknown",39.0656420,-76.9113180,235,65,300
151210,56409,4,"S316012","Maryland","I-95","South","I-95 SB, North of Old Gunpowder Rd","Unknown","MDOT_CHART","Unknown",39.0656420,-76.9113180,235,65,300
151211,56410,1,"R300064","Maryland","MD-187","North","MD-187 N prior to I-495 I/L","Unknown","MDOT_CHART","Unknown",39.0154000,-77.1190820,113,40,300
151235,56420,1,"VDOT_NOVAST:219","Maryland","Unknown","Other","I-395 NEAR Glebe Rd @ MM 6.8","Unknown","MDOT_CHART","Unknown",38.8486120,-77.0780360,248,55,300
151236,56420,2,"VDOT_NOVAST:219","Maryland","Unknown","Other","I-395 NEAR Glebe Rd @ MM 6.8","Unknown","MDOT_CHART","Unknown",38.8486120,-77.0780360,248,55,300
151237,56420,3,"VDOT_NOVAST:219","Maryland","Unknown","Other","I-395 NEAR Glebe Rd @ MM 6.8","Unknown","MDOT_CHART","Unknown",38.8486120,-77.0780360,248,55,300
151238,56421,1,"VDOT_NOVAST:219","Maryland","Unknown","North","I-395 NEAR Glebe Rd @ MM 6.8","Unknown","MDOT_CHART","Unknown",38.8486120,-77.0780360,248,55,300
151239,56421,2,"VDOT_NOVAST:219","Maryland","Unknown","North","I-395 NEAR Glebe Rd @ MM 6.8","Unknown","MDOT_CHART","Unknown",38.8486120,-77.0780360,248,55,300
151240,56421,3,"VDOT_NOVAST:219","Maryland","Unknown","North","I-395 NEAR Glebe Rd @ MM 6.8","Unknown","MDOT_CHART","Unknown",38.8486120,-77.0780360,248,55,300
151241,56421,4,"VDOT_NOVAST:219","Maryland","Unknown","North","I-395 NEAR Glebe Rd @ MM 6.8","Unknown","MDOT_CHART","Unknown",38.8486120,-77.0780360,248,55,300
154565,57447,1,"S317003","Maryland","MD-210","North","I-95/495 at MD-210 NB Express Lanes","Unknown","MDOT_CHART","Unknown",38.8042450,-76.9967590,23,55,300
154566,57447,2,"S317003","Maryland","MD-210","North","I-95/495 at MD-210 NB Express Lanes","Unknown","MDOT_CHART","Unknown",38.8042450,-76.9967590,23,55,300
154567,57448,1,"S317004","Maryland","MD-210","North","I-95/495 at MD-210 NB Local Lanes","Unknown","MDOT_CHART","Unknown",38.8043510,-76.9959890,89,55,300
154568,57448,2,"S317004","Maryland","MD-210","North","I-95/495 at MD-210 NB Local Lanes","Unknown","MDOT_CHART","Unknown",38.8043510,-76.9959890,89,55,300
154569,57449,1,"S317005","Maryland","MD-210","South","I-95/495 at MD-210 SB Local Lanes","Unknown","MDOT_CHART","Unknown",38.8048530,-76.9967640,89,55,300
154570,57449,2,"S317005","Maryland","MD-210","South","I-95/495 at MD-210 SB Local Lanes","Unknown","MDOT_CHART","Unknown",38.8048530,-76.9967640,89,55,300
154571,57450,1,"S317006","Maryland","MD-210","South","I-95/495 at MD-210 SB Express Lanes","Unknown","MDOT_CHART","Unknown",38.8051830,-76.9951650,89,55,300
154572,57450,2,"S317006","Maryland","MD-210","South","I-95/495 at MD-210 SB Express Lanes","Unknown","MDOT_CHART","Unknown",38.8051830,-76.9951650,89,55,300
155389,57710,1,"S317011","Maryland","I-95","South","I-95/495 S of MD-210 SB Local Lanes","Unknown","MDOT_CHART","Unknown",38.8013640,-77.0031940,108,55,240
155390,57710,2,"S317011","Maryland","I-95","South","I-95/495 S of MD-210 SB Local Lanes","Unknown","MDOT_CHART","Unknown",38.8013640,-77.0031940,108,55,240
155391,57711,3,"S317011","Maryland","I-95","South","I-95/495 S of MD-210 SB Local Lanes","Unknown","MDOT_CHART","Unknown",38.8013640,-77.0031940,108,55,240
155392,57712,1,"S317010","Maryland","I-95","South","I-95/495 S of MD-210 SB Express Lanes","Unknown","MDOT_CHART","Unknown",38.8006430,-77.0040110,108,55,240
155393,57712,2,"S317010","Maryland","I-95","South","I-95/495 S of MD-210 SB Express Lanes","Unknown","MDOT_CHART","Unknown",38.8006430,-77.0040110,108,55,240
155394,57713,1,"S317012","Maryland","I-95","North","I-95/495 S of MD-210 NB Local Lanes","Unknown","MDOT_CHART","Unknown",38.8010280,-77.0022580,34,55,240
155395,57714,2,"S317012","Maryland","I-95","North","I-95/495 S of MD-210 NB Local Lanes","Unknown","MDOT_CHART","Unknown",38.8010280,-77.0022580,34,55,240
155396,57714,3,"S317012","Maryland","I-95","North","I-95/495 S of MD-210 NB Local Lanes","Unknown","MDOT_CHART","Unknown",38.8010280,-77.0022580,34,55,240
155397,57715,1,"S317013","Maryland","I-95","North","I-95/495 S of MD-210 NB Express Lanes","Unknown","MDOT_CHART","Unknown",38.8004610,-77.0041650,36,55,240
155398,57715,2,"S317013","Maryland","I-95","North","I-95/495 S of MD-210 NB Express Lanes","Unknown","MDOT_CHART","Unknown",38.8004610,-77.0041650,36,55,240
155399,57716,3,"S317010","Maryland","I-95","South","I-95/495 S of MD-210 SB Express Lanes","Unknown","MDOT_CHART","Unknown",38.8006430,-77.0040110,108,55,240
155410,57717,1,"S710009","Maryland","I-70","East","I-70 EB East of Ex. 56, Md 144","Unknown","MDOT_CHART","Unknown",39.4035830,-77.3461790,346,65,300
155411,57717,2,"S710009","Maryland","I-70","East","I-70 EB East of Ex. 56, Md 144","Unknown","MDOT_CHART","Unknown",39.4035830,-77.3461790,346,65,300
155412,57717,3,"S710009","Maryland","I-70","East","I-70 EB East of Ex. 56, Md 144","Unknown","MDOT_CHART","Unknown",39.4035830,-77.3461790,346,65,300
155747,57814,4,"S316009","Maryland","US-50","East","US 50 WB @ Church Rd","Unknown","MDOT_CHART","Unknown",38.9449950,-76.7705190,190,55,240
155902,910,3,"Lane 3 EB Normal","Northern Virginia","I-66","East","IDS-66 –E-58.5","Normal","VDOT_NOVA","Radar",38.8632400,-77.3382000,,55,60
155903,57927,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","IDS-66 –E-58.5","Normal","VDOT_NOVA","Radar",38.8632400,-77.3382000,,55,60
155910,57874,1,"Lane 1 EB OnRamp","Northern Virginia","I-66","East","IDS-66-E-61.8","On Ramp","VDOT_NOVA","RTMS",38.8758000,-77.2795000,,55,60
155911,57871,1,"Lane 1 EB OnRamp","Northern Virginia","I-66","East","IDS-66-E-62.0","On Ramp","VDOT_NOVA","Radar",38.8777000,-77.2710000,,55,60
155912,57871,2,"Lane 2 EB OnRamp","Northern Virginia","I-66","East","IDS-66-E-62.0","On Ramp","VDOT_NOVA","Radar",38.8777000,-77.2710000,,55,60
155913,57877,1,"Lane 1 EB OnRamp","Northern Virginia","I-66","East","IDS-66-E-58.5","On Ramp","VDOT_NOVA","Radar",38.8636300,-77.3377200,,55,60
155914,57877,2,"Lane 2 EB OnRamp","Northern Virginia","I-66","East","IDS-66-E-58.5","On Ramp","VDOT_NOVA","Radar",38.8636300,-77.3377200,,55,60
155915,57882,1,"Lane 1 WB Off Ramp","Northern Virginia","I-66","West","IDS-66-W-58.5","Off Ramp","VDOT_NOVA","RTMS",38.8600000,-77.3300000,,55,60
155916,57882,2,"Lane 2 WB Off Ramp","Northern Virginia","I-66","West","IDS-66-W-58.5","Off Ramp","VDOT_NOVA","RTMS",38.8600000,-77.3300000,,55,60
155917,57887,1,"Lane 1 EB Off Ramp","Northern Virginia","I-66","East","IDS-66-E-59.8","Off Ramp","VDOT_NOVA","RTMS",38.8678700,-77.3139100,,55,60
155918,57889,1,"Lane 1 EB Off Ramp","Northern Virginia","I-66","East","IDS-66 –E-60.1","Off Ramp","VDOT_NOVA","RTMS",38.8685000,-77.3091300,,55,60
155919,57886,1,"Lane 1 EB On Ramp","Northern Virginia","I-66","East","IDS-66 –E-60.2","On Ramp","VDOT_NOVA","RTMS",38.8687600,-77.3076800,,55,60
155920,57885,1,"Lane 1 EB OffRamp","Northern Virginia","I-66","East","IDS-66-E-60.3","Off Ramp","VDOT_NOVA","RTMS",38.8695300,-77.3035500,,55,60
155921,57885,2,"Lane 2 EB OffRamp","Northern Virginia","I-66","East","IDS-66-E-60.3","Off Ramp","VDOT_NOVA","RTMS",38.8695300,-77.3035500,,55,60
155922,57914,1,"Lane 1 EB CD Ramp","Northern Virginia","I-66","East","IDS-66-E-60.3","On Ramp","VDOT_NOVA","RTMS",38.8695300,-77.3035500,,55,60
155923,57902,1,"Lane 1 WB On Ramp","Northern Virginia","I-66","West","IDS-66-W-59.9.1","On Ramp","VDOT_NOVA","RTMS",38.8680000,-77.3139000,,55,60
155924,57908,1,"Lane 1 EB Normal","Northern Virginia","I-66","East","IDS-66-E-60.4","Normal","VDOT_NOVA","RTMS",38.8694400,-77.3024700,,55,60
155925,57908,2,"Lane 2 EB Normal","Northern Virginia","I-66","East","IDS-66-E-60.4","Normal","VDOT_NOVA","RTMS",38.8694400,-77.3024700,,55,60
155926,57908,3,"Lane 3 EB Normal","Northern Virginia","I-66","East","IDS-66-E-60.4","Normal","VDOT_NOVA","RTMS",38.8694400,-77.3024700,,55,60
155927,57908,4,"Lane 4 EB Normal","Northern Virginia","I-66","East","IDS-66-E-60.4","Normal","VDOT_NOVA","RTMS",38.8694400,-77.3024700,,55,60
155928,57903,1,"Lane 1 EB On Ramp","Northern Virginia","I-66","East","IDS-66-E-60.4","On Ramp","VDOT_NOVA","RTMS",38.8694400,-77.3024700,,55,60
155929,57903,2,"Lane 2 EB On Ramp","Northern Virginia","I-66","East","IDS-66-E-60.4","On Ramp","VDOT_NOVA","RTMS",38.8694400,-77.3024700,,55,60
155930,57911,1,"Lane 1 EB Shoulder","Northern Virginia","I-66","East","IDS-66-E-61.4","Shoulder","VDOT_NOVA","RTMS",38.8700000,-77.0500000,,55,60
155931,57915,2,"Lane 2 EB Normal","Northern Virginia","I-66","East","IDS-66-E-61.4","Normal","VDOT_NOVA","RTMS",38.8700000,-77.0500000,,55,60
155932,57915,3,"Lane 3 EB Normal","Northern Virginia","I-66","East","IDS-66-E-61.4","Normal","VDOT_NOVA","RTMS",38.8700000,-77.0500000,,55,60
155933,57904,4,"Lane 4 EB HOV","Northern Virginia","I-66","East","IDS-66-E-61.4","HOV","VDOT_NOVA","RTMS",38.8700000,-77.0500000,,55,60
155934,57909,1,"Lane 1 WB HOV","Northern Virginia","I-66","West","IDS-66-E-61.4","HOV","VDOT_NOVA","RTMS",38.8700000,-77.0500000,,55,60
155935,57895,2,"Lane 2 WB Normal","Northern Virginia","I-66","West","IDS-66-E-61.4","Normal","VDOT_NOVA","RTMS",38.8700000,-77.0500000,,55,60
155936,57895,3,"Lane 3 WB Normal","Northern Virginia","I-66","West","IDS-66-E-61.4","Normal","VDOT_NOVA","RTMS",38.8700000,-77.0500000,,55,60
155937,57892,4,"Lane 4 WB Shoulder","Northern Virginia","I-66","West","IDS-66-E-61.4","Shoulder","VDOT_NOVA","RTMS",38.8700000,-77.0500000,,55,60
155938,57933,1,"Lane 1 EB On Ramp","Northern Virginia","I-66","East","IDS-66- E-63.2","On Ramp","VDOT_NOVA","RTMS",38.8789840,-77.2547650,,55,60
155939,57923,1,"Lane 1 EB Normal","Northern Virginia","I-66","East","IDS-66-E-66.4","Normal","VDOT_NOVA","RTMS",38.8885000,-77.2164000,,55,60
155940,57923,2,"Lane 2 EB Normal","Northern Virginia","I-66","East","IDS-66-E-66.4","Normal","VDOT_NOVA","RTMS",38.8885000,-77.2164000,,55,60
155950,57952,1,"R300027","Maryland","Unknown","South","I-95/495 I/L to MD-5 N & S","Unknown","MDOT_CHART","Unknown",38.8195620,-76.9162520,,40,300
155951,57953,1,"R300027","Maryland","Unknown","Other","I-95/495 I/L to MD-5 N & S","Unknown","MDOT_CHART","Unknown",38.8195620,-76.9162520,,40,
155952,57953,2,"R300027","Maryland","Unknown","North","I-95/495 I/L to MD-5 N & S","Unknown","MDOT_CHART","Unknown",38.8195620,-76.9162520,,40,300
155965,89,1,"S502003","Maryland","I-97","North","I-97 @ MD 100","Unknown","MDOT_CHART","Unknown",39.1516850,-76.6449520,91,55,300
155966,89,2,"S502003","Maryland","I-97","North","I-97 @ MD 100","Unknown","MDOT_CHART","Unknown",39.1516850,-76.6449520,91,55,300
155967,89,3,"S502003","Maryland","I-97","North","I-97 @ MD 100","Unknown","MDOT_CHART","Unknown",39.1516850,-76.6449520,91,55,300
155968,90,4,"S502003","Maryland","I-97","South","I-97 @ MD 100","Unknown","MDOT_CHART","Unknown",39.1516850,-76.6449520,271,55,300
155969,90,5,"S502003","Maryland","I-97","South","I-97 @ MD 100","Unknown","MDOT_CHART","Unknown",39.1516850,-76.6449520,271,55,300
155970,90,6,"S502003","Maryland","I-97","South","I-97 @ MD 100","Unknown","MDOT_CHART","Unknown",39.1516850,-76.6449520,271,55,300
155971,57959,1,"R300025","Maryland","Unknown","South","MD-185 N & S","Unknown","MDOT_CHART","Unknown",39.0038120,-77.0779850,,35,300
155972,57959,2,"R300025","Maryland","Unknown","South","MD-185 N & S","Unknown","MDOT_CHART","Unknown",39.0038120,-77.0779850,,35,300
155973,57959,3,"R300025","Maryland","Unknown","South","MD-185 N & S","Unknown","MDOT_CHART","Unknown",39.0038120,-77.0779850,,35,300
155974,57960,1,"R300025","Maryland","Unknown","Other","MD-185 N & S","Unknown","MDOT_CHART","Unknown",39.0038120,-77.0779850,,35,
155975,57960,2,"R300025","Maryland","Unknown","Other","MD-185 N & S","Unknown","MDOT_CHART","Unknown",39.0038120,-77.0779850,,35,
155976,57960,3,"R300025","Maryland","Unknown","Other","MD-185 N & S","Unknown","MDOT_CHART","Unknown",39.0038120,-77.0779850,,35,
155977,57960,4,"R300025","Maryland","Unknown","North","MD-185 N & S","Unknown","MDOT_CHART","Unknown",39.0038120,-77.0779850,,35,300
155978,57960,5,"R300025","Maryland","Unknown","North","MD-185 N & S","Unknown","MDOT_CHART","Unknown",39.0038120,-77.0779850,,35,300
155979,57960,6,"R300025","Maryland","Unknown","North","MD-185 N & S","Unknown","MDOT_CHART","Unknown",39.0038120,-77.0779850,,35,300
155980,57960,7,"R300025","Maryland","Unknown","North","MD-185 N & S","Unknown","MDOT_CHART","Unknown",39.0038120,-77.0779850,,35,300
155981,37,1,"S316004","Maryland","I-495","Other","I-495 EB at I-95","Unknown","MDOT_CHART","Unknown",39.0216230,-76.9385530,355,55,
155982,37,2,"S316004","Maryland","I-495","Other","I-495 EB at I-95","Unknown","MDOT_CHART","Unknown",39.0216230,-76.9385530,355,55,
155983,37,3,"S316004","Maryland","I-495","Other","I-495 EB at I-95","Unknown","MDOT_CHART","Unknown",39.0216230,-76.9385530,355,55,
155984,37,4,"S316004","Maryland","I-495","Other","I-495 EB at I-95","Unknown","MDOT_CHART","Unknown",39.0216230,-76.9385530,355,55,
155985,57961,1,"S316017","Maryland","Unknown","Outer Loop","I-95/495 NB at MD-4","Unknown","MDOT_CHART","Unknown",38.8424050,-76.8648570,,55,300
155986,57961,2,"S316017","Maryland","Unknown","Outer Loop","I-95/495 NB at MD-4","Unknown","MDOT_CHART","Unknown",38.8424050,-76.8648570,,55,300
155987,57961,3,"S316017","Maryland","Unknown","Outer Loop","I-95/495 NB at MD-4","Unknown","MDOT_CHART","Unknown",38.8424050,-76.8648570,,55,300
155988,57961,4,"S316017","Maryland","Unknown","Outer Loop","I-95/495 NB at MD-4","Unknown","MDOT_CHART","Unknown",38.8424050,-76.8648570,,55,300
155989,40,1,"S403027","Maryland","I-695","East","I-695 EB @ Harford Rd, Ex 31","Unknown","MDOT_CHART","Unknown",39.3841290,-76.5235050,330,55,300
155990,40,2,"S403027","Maryland","I-695","East","I-695 EB @ Harford Rd, Ex 31","Unknown","MDOT_CHART","Unknown",39.3841290,-76.5235050,330,55,300
155991,40,3,"S403027","Maryland","I-695","East","I-695 EB @ Harford Rd, Ex 31","Unknown","MDOT_CHART","Unknown",39.3841290,-76.5235050,330,55,300
